Measurement time,radon,radon error,noise,status,reloc,external input,reserved,temperature,pressure,humidity,gamma dose rate_qa,voltage,reserveqa1,reserveqa2
2021-06-16 10:40:00,43.5,59.25,1.0,8.0,0.0,6.0,0.0,26.375,1005.893310546875,54.25,0.0,0.0,0.0,0.0
2021-06-16 10:50:00,27.0,35.5,1.0,8.0,0.0,6.0,0.0,26.875,1005.993408203125,54.25,0.0,0.0,0.0,0.0
2021-06-16 11:00:00,31.75,36.0,1.0,8.0,0.0,5.0,0.0,27.5,1006.1400756835938,53.25,0.0,0.0,0.0,0.0
2021-06-16 11:10:00,50.75,38.5,4.0,8.0,0.0,6.0,0.0,28.0,1006.08935546875,52.75,0.0,0.0,0.0,0.0
2021-06-16 11:20:00,50.25,38.5,0.0,8.0,0.0,6.0,0.0,28.25,1005.9270629882812,51.5,0.0,0.0,0.0,0.0
2021-06-16 11:30:00,12.1875,31.75,1.0,8.0,0.0,6.0,0.0,28.625,1005.9136962890624,51.0,0.0,0.0,0.0,0.0
2021-06-16 11:40:00,78.0,41.75,0.0,8.0,0.0,6.0,0.0,29.125,1005.8736572265624,50.25,0.0,0.0,0.0,0.0
2021-06-16 11:50:00,58.5,39.75,0.0,8.0,0.0,6.0,0.0,29.625,1005.9555053710938,49.25,0.0,0.0,0.0,0.0
2021-06-16 12:00:00,29.5,36.0,1.0,8.0,0.0,6.0,0.0,30.0,1005.9208984375,48.0,0.0,0.0,0.0,0.0
2021-06-16 12:10:00,82.0,42.5,0.0,8.0,0.0,6.0,0.0,30.25,1005.9176025390624,47.5,0.0,0.0,0.0,0.0
2021-06-16 12:20:00,-7.3125,26.125,1.0,8.0,0.0,6.0,1.0,30.375,1005.7776489257812,46.5,0.0,0.0,0.0,0.0
2021-06-16 12:30:00,26.25,35.25,1.0,8.0,0.0,6.0,1.0,30.5,1005.6704711914062,45.25,0.0,0.0,0.0,0.0
2021-06-16 12:40:00,44.75,37.5,0.0,8.0,0.0,6.0,0.0,30.625,1005.6056518554688,45.25,0.0,0.0,0.0,0.0
2021-06-16 12:50:00,50.75,38.5,0.0,8.0,0.0,6.0,1.0,30.75,1005.4434814453124,44.75,0.0,0.0,0.0,0.0
2021-06-16 13:00:00,99.5,44.5,0.0,8.0,0.0,6.0,1.0,30.875,1005.503662109375,43.25,0.0,0.0,0.0,0.0
2021-06-16 13:10:00,25.0,35.75,1.0,8.0,1.0,6.0,1.0,30.875,1005.616455078125,43.5,0.0,0.0,0.0,0.0
2021-06-16 13:20:00,87.5,43.25,0.0,8.0,0.0,6.0,0.0,30.75,1005.6902465820312,43.5,0.0,0.0,0.0,0.0
2021-06-16 13:30:00,99.0,45.0,0.0,8.0,0.0,6.0,0.0,30.375,1005.6075439453124,43.5,0.0,0.0,0.0,0.0
2021-06-16 13:40:00,14.125,34.25,1.0,8.0,0.0,6.0,0.0,30.125,1005.737548828125,44.0,0.0,0.0,0.0,0.0
2021-06-16 13:50:00,95.5,44.5,0.0,8.0,0.0,6.0,1.0,30.0,1005.7443237304688,44.0,0.0,0.0,0.0,0.0
2021-06-16 14:00:00,54.0,39.75,0.0,8.0,0.0,6.0,1.0,30.0,1005.759033203125,44.0,0.0,0.0,0.0,0.0
2021-06-16 14:10:00,40.75,38.0,0.0,8.0,0.0,6.0,1.0,30.0,1005.8143920898438,44.5,0.0,0.0,0.0,0.0
2021-06-16 14:20:00,64.5,46.75,0.0,8.0,0.0,6.0,0.0,30.0,1005.7462158203124,44.75,0.0,0.0,0.0,0.0
2021-06-16 14:30:00,32.0,37.0,1.0,8.0,0.0,6.0,1.0,30.0,1005.6466674804688,44.75,0.0,0.0,0.0,0.0
2021-06-16 14:40:00,46.0,38.5,0.0,8.0,0.0,6.0,1.0,29.875,1005.3865356445312,44.75,0.0,0.0,0.0,0.0
2021-06-16 14:50:00,36.75,37.25,1.0,8.0,0.0,6.0,1.0,29.875,1005.3294677734376,44.75,0.0,0.0,0.0,0.0
2021-06-16 15:00:00,18.875,34.5,1.0,8.0,0.0,6.0,0.0,29.875,1005.1588134765624,44.75,0.0,0.0,0.0,0.0
2021-06-16 15:10:00,49.0,38.5,0.0,8.0,0.0,6.0,0.0,29.875,1005.3515014648438,45.25,0.0,0.0,0.0,0.0
2021-06-16 15:20:00,41.5,37.5,0.0,8.0,0.0,6.0,1.0,29.875,1005.5443725585938,45.25,0.0,0.0,0.0,0.0
2021-06-16 15:30:00,23.625,35.25,1.0,8.0,0.0,6.0,1.0,29.875,1005.686279296875,45.25,0.0,0.0,0.0,0.0
2021-06-16 15:40:00,55.75,39.25,0.0,8.0,0.0,6.0,1.0,29.875,1005.8696899414062,45.25,0.0,0.0,0.0,0.0
2021-06-16 15:50:00,71.5,41.25,0.0,8.0,0.0,6.0,0.0,29.875,1005.7685546875,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:00:00,61.0,40.25,0.0,8.0,0.0,6.0,1.0,29.875,1005.669189453125,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:10:00,121.0,47.25,0.0,8.0,0.0,6.0,1.0,29.875,1005.3960571289062,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:20:00,55.0,40.0,0.0,8.0,0.0,6.0,1.0,29.875,1005.0120849609376,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:30:00,97.0,45.0,0.0,8.0,0.0,6.0,1.0,29.875,1004.6687622070312,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:40:00,50.5,39.75,0.0,8.0,0.0,6.0,1.0,29.875,1003.9398193359376,45.25,0.0,0.0,0.0,0.0
2021-06-16 16:50:00,91.0,44.5,0.0,8.0,0.0,6.0,1.0,29.875,1003.6472778320312,45.25,0.0,0.0,0.0,0.0
2021-06-16 17:00:00,84.0,44.0,0.0,8.0,0.0,6.0,1.0,29.875,1003.7691650390624,45.25,0.0,0.0,0.0,0.0
2021-06-16 17:10:00,85.0,44.0,0.0,8.0,0.0,6.0,1.0,29.875,1003.7286376953124,45.25,0.0,0.0,0.0,0.0
2021-06-16 17:20:00,45.0,39.25,0.0,8.0,0.0,6.0,1.0,29.875,1003.5366821289062,45.25,0.0,0.0,0.0,0.0
2021-06-16 17:30:00,69.0,42.0,0.0,8.0,0.0,6.0,0.0,29.75,1003.1837158203124,45.5,0.0,0.0,0.0,0.0
2021-06-16 17:40:00,53.25,40.0,0.0,8.0,0.0,6.0,1.0,29.75,1002.8801879882812,45.5,0.0,0.0,0.0,0.0
2021-06-16 17:50:00,38.0,38.0,1.0,8.0,0.0,6.0,1.0,29.75,1002.88037109375,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:00:00,66.0,41.5,0.0,8.0,0.0,6.0,1.0,29.875,1003.5070190429688,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:10:00,32.5,37.25,1.0,8.0,0.0,6.0,0.0,29.875,1003.4869995117188,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:20:00,27.75,36.25,1.0,8.0,0.0,6.0,0.0,29.875,1003.3858032226562,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:30:00,76.0,42.25,0.0,8.0,0.0,6.0,0.0,29.75,1003.8514404296876,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:40:00,66.5,41.25,0.0,8.0,0.0,6.0,1.0,29.75,1004.0032348632812,45.25,0.0,0.0,0.0,0.0
2021-06-16 18:50:00,82.5,43.25,0.0,8.0,0.0,6.0,0.0,29.75,1004.114990234375,45.5,0.0,0.0,0.0,0.0
2021-06-16 19:00:00,72.0,42.25,0.0,8.0,0.0,6.0,1.0,29.875,1004.3973388671876,45.75,0.0,0.0,0.0,0.0
2021-06-16 19:10:00,54.5,40.0,0.0,8.0,0.0,6.0,1.0,29.875,1004.1143188476562,45.75,0.0,0.0,0.0,0.0
2021-06-16 19:20:00,33.0,43.5,1.0,8.0,0.0,6.0,1.0,29.875,1004.0940551757812,45.75,0.0,0.0,0.0,0.0
2021-06-16 19:30:00,67.5,41.5,0.0,8.0,0.0,6.0,1.0,29.875,1003.9220581054688,45.75,0.0,0.0,0.0,0.0
2021-06-16 19:40:00,71.5,47.75,0.0,8.0,0.0,6.0,0.0,29.75,1003.7503051757812,45.75,0.0,0.0,0.0,0.0
2021-06-16 19:50:00,52.5,39.75,0.0,8.0,0.0,6.0,1.0,29.75,1003.8212890625,45.75,0.0,0.0,0.0,0.0
2021-06-16 20:00:00,116.5,47.25,0.0,8.0,0.0,6.0,1.0,29.75,1003.6088256835938,45.75,0.0,0.0,0.0,0.0
2021-06-16 20:10:00,49.25,39.75,0.0,8.0,0.0,6.0,1.0,29.75,1003.224853515625,45.75,0.0,0.0,0.0,0.0
2021-06-16 20:20:00,15.375,35.0,1.0,8.0,0.0,6.0,0.0,29.75,1003.244873046875,45.75,0.0,0.0,0.0,0.0
2021-06-16 20:30:00,32.75,37.0,1.0,8.0,0.0,6.0,1.0,29.75,1003.4474487304688,46.0,0.0,0.0,0.0,0.0
2021-06-16 20:40:00,38.75,37.5,0.0,8.0,0.0,6.0,1.0,29.75,1003.821533203125,46.5,0.0,0.0,0.0,0.0
2021-06-16 20:50:00,58.75,40.0,0.0,8.0,0.0,5.0,1.0,29.875,1004.4180908203124,46.5,0.0,0.0,0.0,0.0
2021-06-16 21:00:00,108.5,51.75,0.0,8.0,0.0,6.0,0.0,29.875,1004.4789428710938,46.5,0.0,0.0,0.0,0.0
2021-06-16 21:10:00,42.0,38.5,0.0,8.0,0.0,6.0,1.0,29.75,1004.6812744140624,46.5,0.0,0.0,0.0,0.0
2021-06-16 21:20:00,31.125,36.75,1.0,8.0,0.0,6.0,0.0,29.75,1004.7625122070312,46.5,0.0,0.0,0.0,0.0
2021-06-16 21:30:00,49.75,39.25,0.0,8.0,0.0,6.0,1.0,29.75,1004.7321166992188,46.5,0.0,0.0,0.0,0.0
2021-06-16 21:40:00,61.75,40.5,0.0,8.0,0.0,6.0,1.0,29.75,1005.0255126953124,46.75,0.0,0.0,0.0,0.0
2021-06-16 21:50:00,51.0,39.25,0.0,8.0,0.0,6.0,1.0,29.75,1004.9749755859376,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:00:00,27.0,36.0,1.0,8.0,0.0,6.0,0.0,29.75,1005.0556640625,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:10:00,63.5,40.5,0.0,8.0,0.0,6.0,0.0,29.75,1004.64111328125,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:20:00,29.625,36.25,1.0,8.0,0.0,6.0,0.0,29.75,1004.6312255859376,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:30:00,68.0,41.25,0.0,8.0,0.0,6.0,1.0,29.75,1004.3582763671876,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:40:00,72.0,41.75,0.0,8.0,0.0,6.0,0.0,29.75,1004.0947265625,47.0,0.0,0.0,0.0,0.0
2021-06-16 22:50:00,15.9375,34.25,1.0,8.0,0.0,6.0,0.0,29.75,1004.3375244140624,47.0,0.0,0.0,0.0,0.0
2021-06-16 23:00:00,49.25,38.75,0.0,8.0,0.0,6.0,0.0,29.875,1004.1450805664062,47.0,0.0,0.0,0.0,0.0
2021-06-16 23:10:00,50.25,38.75,0.0,8.0,0.0,6.0,0.0,29.75,1004.327880859375,47.0,0.0,0.0,0.0,0.0
2021-06-16 23:20:00,73.0,41.75,0.0,8.0,0.0,6.0,0.0,29.75,1004.469970703125,47.0,0.0,0.0,0.0,0.0
2021-06-16 23:30:00,69.5,41.5,0.0,8.0,0.0,6.0,0.0,29.75,1004.7024536132812,46.5,0.0,0.0,0.0,0.0
2021-06-16 23:40:00,100.0,45.25,0.0,8.0,0.0,6.0,1.0,29.75,1004.6615600585938,46.5,0.0,0.0,0.0,0.0
2021-06-16 23:50:00,13.1875,34.25,1.0,8.0,0.0,6.0,1.0,29.75,1004.5408325195312,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:00:00,15.0625,33.75,1.0,8.0,0.0,6.0,0.0,29.75,1003.9041137695312,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:10:00,41.0,37.5,0.0,8.0,0.0,6.0,0.0,29.75,1003.8834228515624,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:20:00,60.75,40.0,0.0,8.0,0.0,6.0,1.0,29.75,1003.9439086914062,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:30:00,61.0,40.5,0.0,8.0,0.0,6.0,0.0,29.75,1004.7937622070312,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:40:00,56.0,39.75,0.0,8.0,0.0,6.0,1.0,29.75,1004.723388671875,46.5,0.0,0.0,0.0,0.0
2021-06-17 00:50:00,69.0,41.25,0.0,8.0,0.0,5.0,0.0,29.75,1004.7130737304688,46.0,0.0,0.0,0.0,0.0
2021-06-17 01:00:00,56.25,40.0,0.0,8.0,0.0,6.0,1.0,29.75,1004.5307006835938,46.0,0.0,0.0,0.0,0.0
2021-06-17 01:10:00,74.5,42.0,0.0,8.0,0.0,6.0,0.0,29.75,1004.8958740234376,46.25,0.0,0.0,0.0,0.0
2021-06-17 01:20:00,102.5,45.5,0.0,8.0,0.0,6.0,0.0,29.75,1004.885986328125,46.25,0.0,0.0,0.0,0.0
2021-06-17 01:30:00,12.75,34.5,1.0,8.0,0.0,6.0,0.0,29.75,1004.9365234375,46.5,0.0,0.0,0.0,0.0
2021-06-17 01:40:00,61.5,40.5,0.0,8.0,0.0,6.0,0.0,29.75,1004.8563232421876,46.5,0.0,0.0,0.0,0.0
2021-06-17 01:50:00,27.875,36.25,1.0,8.0,0.0,6.0,1.0,29.75,1004.6433715820312,46.5,0.0,0.0,0.0,0.0
2021-06-17 02:00:00,37.75,37.5,0.0,8.0,0.0,6.0,1.0,29.75,1004.4403076171876,46.5,0.0,0.0,0.0,0.0
2021-06-17 02:10:00,17.5,34.25,1.0,8.0,0.0,6.0,0.0,29.75,1004.228759765625,47.0,0.0,0.0,0.0,0.0
2021-06-17 02:20:00,19.75,34.25,1.0,8.0,0.0,6.0,1.0,29.75,1004.015869140625,47.0,0.0,0.0,0.0,0.0
2021-06-17 02:30:00,77.5,42.0,0.0,8.0,0.0,6.0,0.0,29.75,1004.0368041992188,47.0,0.0,0.0,0.0,0.0
2021-06-17 02:40:00,44.0,38.0,0.0,8.0,0.0,6.0,0.0,29.75,1004.078125,47.5,0.0,0.0,0.0,0.0
2021-06-17 02:50:00,113.0,46.25,0.0,8.0,0.0,6.0,1.0,29.75,1003.793701171875,47.5,0.0,0.0,0.0,0.0
2021-06-17 03:00:00,74.5,42.5,0.0,8.0,0.0,6.0,1.0,29.75,1003.591796875,47.5,0.0,0.0,0.0,0.0
2021-06-17 03:10:00,69.0,41.75,0.0,8.0,0.0,6.0,0.0,29.75,1003.4400634765624,48.0,0.0,0.0,0.0,0.0
2021-06-17 03:20:00,71.5,42.0,0.0,8.0,0.0,6.0,0.0,29.75,1003.3485107421876,48.0,0.0,0.0,0.0,0.0
2021-06-17 03:30:00,81.0,43.25,0.0,8.0,0.0,6.0,0.0,29.75,1003.1264038085938,48.0,0.0,0.0,0.0,0.0
2021-06-17 03:40:00,60.5,41.0,0.0,8.0,0.0,6.0,1.0,29.75,1002.8226928710938,48.0,0.0,0.0,0.0,0.0
2021-06-17 03:50:00,54.75,40.0,4.0,8.0,0.0,6.0,0.0,29.75,1002.7208251953124,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:00:00,57.25,40.5,0.0,8.0,0.0,6.0,0.0,29.75,1002.6810302734376,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:10:00,16.75,35.0,1.0,8.0,0.0,6.0,1.0,29.75,1002.6817016601562,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:20:00,61.5,40.5,0.0,8.0,0.0,6.0,1.0,29.75,1002.4190673828124,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:30:00,72.0,42.0,0.0,8.0,0.0,6.0,1.0,29.75,1002.3975219726562,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:40:00,37.0,37.5,1.0,8.0,0.0,6.0,0.0,29.75,1002.3876342773438,48.75,0.0,0.0,0.0,0.0
2021-06-17 04:50:00,70.5,41.75,0.0,8.0,0.0,6.0,0.0,29.75,1002.4989013671876,48.75,0.0,0.0,0.0,0.0
2021-06-17 05:00:00,62.0,41.0,0.0,8.0,0.0,6.0,0.0,29.75,1002.2562866210938,48.75,0.0,0.0,0.0,0.0
2021-06-17 05:10:00,40.75,38.0,0.0,8.0,0.0,6.0,1.0,29.75,1001.892578125,48.75,0.0,0.0,0.0,0.0
2021-06-17 05:20:00,38.25,37.5,0.0,8.0,0.0,6.0,0.0,29.75,1001.9838256835938,48.75,0.0,0.0,0.0,0.0
2021-06-17 05:30:00,60.5,40.5,0.0,8.0,0.0,6.0,0.0,29.75,1001.7715454101562,48.75,0.0,0.0,0.0,0.0
2021-06-17 05:40:00,64.0,41.0,0.0,8.0,0.0,6.0,0.0,29.75,1002.1054077148438,49.0,0.0,0.0,0.0,0.0
2021-06-17 05:50:00,44.5,38.5,0.0,8.0,0.0,6.0,0.0,29.75,1002.0142211914062,49.0,0.0,0.0,0.0,0.0
2021-06-17 06:00:00,56.75,40.0,0.0,8.0,0.0,6.0,1.0,29.75,1002.4190673828124,48.75,0.0,0.0,0.0,0.0
