Measurement time,radon,radon error,noise,status,reloc,external input,reserved,temperature,pressure,humidity,gamma dose rate_qa,voltage,reserveqa1,reserveqa2
2021-06-28 19:30:00,2608.0,454.0,0,8,0,6,0,23.75,1013.6083984375,56.0,0.0,0.0,0,0
2021-06-28 19:40:00,1488.0,370.0,0,8,0,6,0,23.75,1013.5890502929688,56.0,0.0,0.0,0,0
2021-06-28 19:50:00,1824.0,360.0,0,8,0,6,0,23.75,1013.6502075195312,56.0,0.0,0.0,0,0
2021-06-28 20:00:00,1560.0,328.0,0,8,0,6,0,23.75,1013.5697631835938,56.0,0.0,0.0,0,0
2021-06-28 20:10:00,1216.0,284.0,0,8,0,6,0,23.75,1013.539794921875,56.0,0.0,0.0,0,0
2021-06-28 20:20:00,1232.0,270.0,0,8,0,6,0,23.75,1013.611083984375,56.0,0.0,0.0,0,0
2021-06-28 20:30:00,1128.0,249.0,0,8,0,6,0,23.75,1013.6922607421875,56.0,0.0,0.0,0,0
2021-06-28 20:40:00,928.0,226.0,0,8,0,6,0,23.75,1013.713623046875,56.0,0.0,0.0,0,0
2021-06-28 20:50:00,932.0,219.0,0,8,0,6,0,23.75,1013.6536254882812,56.0,0.0,0.0,0,0
2021-06-28 21:00:00,1020.0,217.0,0,8,0,6,0,23.75,1013.8269653320312,56.0,0.0,0.0,0,0
2021-06-28 21:10:00,1208.0,221.0,0,8,0,6,0,23.75,1013.9486083984375,56.0,0.0,0.0,0,0
2021-06-28 21:20:00,4544.0,418.0,0,8,0,6,0,23.75,1014.06005859375,56.0,0.0,0.0,0,0
2021-06-28 21:30:00,9344.0,676.0,0,8,0,6,0,23.75,1014.1005859375,56.0,0.0,0.0,0,0
2021-06-28 21:40:00,14784.0,944.0,0,8,0,6,0,23.75,1014.1409912109375,56.0,0.0,0.0,0,0
2021-06-28 21:50:00,21248.0,1256.0,0,8,0,6,0,23.75,1014.1417236328125,56.0,0.0,0.0,0,0
2021-06-28 22:00:00,26240.0,1488.0,0,8,0,6,0,23.75,1014.2341918945312,56.0,0.0,0.0,0,0
2021-06-28 22:10:00,22016.0,1392.0,0,8,0,6,0,23.75,1014.3146362304688,56.0,0.0,0.0,0,0
2021-06-28 22:20:00,7360.0,800.0,0,8,0,6,0,23.75,1014.436767578125,56.0,0.0,0.0,0,0
2021-06-28 22:30:00,2672.0,482.0,0,8,0,6,0,23.625,1014.3870239257812,56.0,0.0,0.0,0,0
2021-06-28 22:40:00,1904.0,406.0,0,8,0,6,0,23.625,1014.4273071289062,56.0,0.0,0.0,0,0
2021-06-28 22:50:00,1552.0,354.0,0,8,0,6,0,23.625,1014.3778076171875,56.0,0.0,0.0,0,0
2021-06-28 23:00:00,1424.0,342.0,0,8,0,6,0,23.625,1014.4783325195312,56.0,0.0,0.0,0,0
2021-06-28 23:10:00,1344.0,304.0,0,8,0,6,0,23.625,1014.5606079101562,56.0,0.0,0.0,0,0
2021-06-28 23:20:00,1296.0,286.0,0,8,0,6,0,23.625,1014.5509643554688,56.0,0.0,0.0,0,0
2021-06-28 23:30:00,928.0,249.0,0,8,0,6,0,23.625,1014.5405883789062,56.0,0.0,0.0,0,0
2021-06-28 23:40:00,1120.0,256.0,0,8,0,6,0,23.625,1014.5201416015625,55.5,0.0,0.0,0,0
2021-06-28 23:50:00,688.0,202.0,0,8,0,6,0,23.625,1014.4094848632812,55.5,0.0,0.0,0,0
2021-06-29 00:00:00,796.0,204.0,0,8,0,6,0,23.625,1014.3993530273438,55.5,0.0,0.0,0,0
2021-06-29 00:10:00,1200.0,230.0,0,8,0,6,0,23.625,1014.41943359375,55.5,0.0,0.0,0,0
2021-06-29 00:20:00,4320.0,392.0,0,8,0,6,0,23.625,1014.4102172851562,55.5,0.0,0.0,0,0
2021-06-29 00:30:00,10240.0,720.0,0,8,0,6,0,23.625,1014.3198852539062,55.5,0.0,0.0,0,0
2021-06-29 00:40:00,14912.0,964.0,0,8,0,6,0,23.625,1014.2496948242188,55.5,0.0,0.0,0,0
2021-06-29 00:50:00,19328.0,1192.0,0,8,0,6,0,23.625,1014.3097534179688,55.5,0.0,0.0,0,0
2021-06-29 01:00:00,25728.0,1464.0,0,8,0,6,0,23.625,1014.2598266601562,55.5,0.0,0.0,0,0
2021-06-29 01:10:00,23296.0,1416.0,0,8,0,6,0,23.625,1014.2299194335938,55.5,0.0,0.0,0,0
2021-06-29 01:20:00,7776.0,820.0,0,8,0,6,0,23.625,1014.2905883789062,55.5,0.0,0.0,0,0
2021-06-29 01:30:00,2432.0,466.0,0,8,0,6,0,23.625,1014.2197875976562,55.5,0.0,0.0,0,0
2021-06-29 01:40:00,1792.0,400.0,0,8,0,6,0,23.625,1014.3013916015625,55.5,0.0,0.0,0,0
2021-06-29 01:50:00,1264.0,350.0,0,8,0,6,0,23.625,1014.3319702148438,55.5,0.0,0.0,0,0
2021-06-29 02:00:00,1400.0,324.0,0,8,0,6,0,23.625,1014.2510375976562,55.5,0.0,0.0,0,0
2021-06-29 02:10:00,1304.0,300.0,0,8,0,6,0,23.625,1014.2216186523438,55.5,0.0,0.0,0,0
2021-06-29 02:20:00,1144.0,278.0,0,8,0,6,0,23.625,1014.2319946289062,55.5,0.0,0.0,0,0
2021-06-29 02:30:00,1216.0,270.0,0,8,0,6,0,23.625,1014.2421264648438,55.5,0.0,0.0,0,0
2021-06-29 02:40:00,1024.0,244.0,0,8,0,6,0,23.625,1014.181396484375,55.5,0.0,0.0,0,0
2021-06-29 02:50:00,776.0,219.0,0,8,0,6,0,23.625,1014.2625122070312,55.5,0.0,0.0,0,0
2021-06-29 03:00:00,680.0,202.0,0,8,0,6,0,23.625,1014.3133544921875,55.5,0.0,0.0,0,0
2021-06-29 03:10:00,1128.0,221.0,0,8,0,6,0,23.625,1014.2930908203125,55.5,0.0,0.0,0,0
2021-06-29 03:20:00,4448.0,406.0,0,8,0,6,0,23.625,1014.2328491210938,55.5,0.0,0.0,0,0
2021-06-29 03:30:00,9408.0,684.0,0,8,0,6,0,23.625,1014.2630004882812,55.5,0.0,0.0,0,0
2021-06-29 03:40:00,14720.0,948.0,0,8,0,6,0,23.625,1014.2229614257812,55.5,0.0,0.0,0,0
2021-06-29 03:50:00,20352.0,1240.0,0,8,0,6,0,23.625,1014.2933349609375,55.5,0.0,0.0,0,0
2021-06-29 04:00:00,25472.0,1464.0,0,8,0,6,0,23.625,1014.3540649414062,55.5,0.0,0.0,0,0
2021-06-29 04:10:00,23296.0,1416.0,0,8,0,6,0,23.625,1014.3744506835938,55.5,0.0,0.0,0,0
