"","Date","Baseline","Flux_SZegvary","Flux_Fit"
"1015",2022-08-09 23:00:00,66.1358266213093,80.7551474882027,85.5368084002975
"1016",2022-08-10 00:00:00,66.1824496605569,80.8015374122541,85.6533659984166
"1017",2022-08-10 01:00:00,66.2288788261823,80.8477344320514,85.7694389124802
"1018",2022-08-10 02:00:00,66.2760749170266,80.8946945424415,85.8874291395909
"1019",2022-08-10 03:00:00,66.3248789972012,80.9432546022152,86.0094393400275
"1020",2022-08-10 04:00:00,66.3759115810251,80.99403202312,86.1370207995871
"1021",2022-08-10 05:00:00,66.4295865719128,81.0474386390532,86.2712082768063
"1022",2022-08-10 06:00:00,66.4860241140207,81.1035939934506,86.4123021320762
"1023",2022-08-10 07:00:00,66.5450495458431,81.1623242981138,86.559865711632
"1024",2022-08-10 08:00:00,66.6062647666297,81.2232334427965,86.7129037635986
"1025",2022-08-10 09:00:00,66.669253728208,81.285907459567,86.8703761675444
"1026",2022-08-10 10:00:00,66.7335245699816,81.3498569471317,87.0310532719784
"1027",2022-08-10 11:00:00,66.7983473641717,81.4143556273508,87.1931102574536
"1028",2022-08-10 12:00:00,66.8622804499892,81.4779690477393,87.3529429719975
"1029",2022-08-10 13:00:00,66.9241681150654,81.5395472744901,87.5076621346879
"1030",2022-08-10 14:00:00,66.9834218648382,81.598504755514,87.6557965091199
"1031",2022-08-10 15:00:00,67.0395687880614,81.6543709441211,87.7961638171779
"1032",2022-08-10 16:00:00,67.090968363979,81.7055135221591,87.9246627569718
"1033",2022-08-10 17:00:00,67.1351420568639,81.7494663465796,88.0350969891843
"1034",2022-08-10 18:00:00,67.1699254625278,81.7840758352152,88.1220555033439
"1035",2022-08-10 19:00:00,67.1944282707842,81.8084561294303,88.183312523985
"1036",2022-08-10 20:00:00,67.209339005196,81.82329231017,88.2205893600143
"1037",2022-08-10 21:00:00,67.2167118095972,81.8306282505492,88.2390213710174
"1038",2022-08-10 22:00:00,67.2197136230315,81.8336150549164,88.2465259046032
"1039",2022-08-10 23:00:00,67.2210395389278,81.8349343412332,88.249840694344
"1040",2022-08-11 00:00:00,67.2225090410566,81.8363964958513,88.253514449666
"1041",2022-08-11 01:00:00,67.2254218922397,81.8392947827785,88.2607965776235
"1042",2022-08-11 02:00:00,67.2306677559935,81.8445144172135,88.2739112370082
"1043",2022-08-11 03:00:00,67.2387774723506,81.8525835849888,88.2941855279009
"1044",2022-08-11 04:00:00,67.2501025550652,81.8638520422898,88.3224982346873
"1045",2022-08-11 05:00:00,67.2649968021805,81.8786718181696,88.3597338524757
"1046",2022-08-11 06:00:00,67.283479282675,81.8970618862616,88.4059400537119
"1047",2022-08-11 07:00:00,67.3052729729613,81.9187466080965,88.4604242794277
"1048",2022-08-11 08:00:00,67.3300880802467,81.9434376398455,88.5224620476412
"1049",2022-08-11 09:00:00,67.3580169922502,81.971226907289,88.59228432765
"1050",2022-08-11 10:00:00,67.3887541078559,82.0018103373167,88.6691271166643
"1051",2022-08-11 11:00:00,67.4211092370851,82.0340036908997,88.7500149397371
"1052",2022-08-11 12:00:00,67.4533819665097,82.0661150566771,88.8306967632985
"1053",2022-08-11 13:00:00,67.4839643400089,82.0965445183088,88.9071526970465
"1054",2022-08-11 14:00:00,67.5119266348096,82.1243670016356,88.9770584340484
"1055",2022-08-11 15:00:00,67.5368254749862,82.1491413476113,89.0393055344899
"1056",2022-08-11 16:00:00,67.5581586850226,82.1703678915975,89.0926385595808
"1057",2022-08-11 17:00:00,67.5750384870169,82.1871632945818,89.1348380645666
"1058",2022-08-11 18:00:00,67.5867435099863,82.1988097924364,89.1641006219903
"1059",2022-08-11 19:00:00,67.593138361327,82.2051726695204,89.180087750342
"1060",2022-08-11 20:00:00,67.594350327622,82.2063785759839,89.1831176660794
"1061",2022-08-11 21:00:00,67.5912016767494,82.2032456683657,89.175246038898
"1062",2022-08-11 22:00:00,67.5856880325787,82.1977595924158,89.1614619284712
"1063",2022-08-11 23:00:00,67.5801060445408,82.1922055143181,89.1475069583765
"1064",2022-08-12 00:00:00,67.5764378554222,82.1885556661451,89.13833648558
"1065",2022-08-12 01:00:00,67.5760545760434,82.1881743031632,89.1373782871329
"1066",2022-08-12 02:00:00,67.5798246649091,82.1919255415845,89.146803509297
"1067",2022-08-12 03:00:00,67.5883872436999,82.2004453074814,89.1682099562741
"1068",2022-08-12 04:00:00,67.6023197369634,82.2143081382785,89.2030411894328
"1069",2022-08-12 05:00:00,67.6220438611972,82.2339336418912,89.2523515000174
"1070",2022-08-12 06:00:00,67.647619341191,82.2593812444851,89.3162902000019
"1071",2022-08-12 07:00:00,67.6783628230556,82.2899710089403,89.3931489046633
"1072",2022-08-12 08:00:00,67.7126243219884,82.3240612003785,89.4788026519954
"1073",2022-08-12 09:00:00,67.7486131119295,82.3598700463698,89.5687746268481
"1074",2022-08-12 10:00:00,67.7848350434493,82.395910868232,89.6593294556476
"1075",2022-08-12 11:00:00,67.8201728401936,82.4310719759927,89.7476739475085
"1076",2022-08-12 12:00:00,67.8532304613468,82.4639643090401,89.8303180003914
"1077",2022-08-12 13:00:00,67.8828789790057,82.4934645841106,89.9044392945385
"1078",2022-08-12 14:00:00,67.9088290033827,82.5192848583658,89.9693143554812
"1079",2022-08-12 15:00:00,67.9309707775586,82.5413159236708,90.0246687909208
"1080",2022-08-12 16:00:00,67.9481984142459,82.5584574221746,90.0677378826391
"1081",2022-08-12 17:00:00,67.9589484790148,82.5691537366197,90.0946130445613
"1082",2022-08-12 18:00:00,67.9624739868538,82.5726616169195,90.1034268141589
"1083",2022-08-12 19:00:00,67.9591047808097,82.5693092569057,90.0950037990487
"1084",2022-08-12 20:00:00,67.9498674538596,82.5601181165903,90.0719104816734
"1085",2022-08-12 21:00:00,67.9362727004793,82.5465913369769,90.0379235982226
"1086",2022-08-12 22:00:00,67.9210144758327,82.5314094034536,89.9997780366062
"1087",2022-08-12 23:00:00,67.9073262990052,82.5177896675102,89.9655575945374
"1088",2022-08-13 00:00:00,67.8983423777071,82.5088506658186,89.9430977912921
"1089",2022-08-13 01:00:00,67.8966617986842,82.5071784896908,89.9388963437349
"1090",2022-08-13 02:00:00,67.9039866440358,82.5144667108156,89.9572084571138
"1091",2022-08-13 03:00:00,67.9211696356433,82.5315637874651,90.0001659361327
"1092",2022-08-13 04:00:00,67.9484124621011,82.5586703997906,90.0682730022773
"1093",2022-08-13 05:00:00,67.9854015483254,82.5954745405838,90.1607457178379
"1094",2022-08-13 06:00:00,68.031262711049,82.6411063974938,90.2753986246469
"1095",2022-08-13 07:00:00,68.0843305042216,82.6939088517005,90.4080681075784
"1096",2022-08-13 08:00:00,68.1417595927412,82.7510507947775,90.5516408288774
"1097",2022-08-13 09:00:00,68.2000690961264,82.8090687506458,90.6974145873404
"1098",2022-08-13 10:00:00,68.2560097773286,82.8647297284419,90.8372662903459
"1099",2022-08-13 11:00:00,68.3075634300412,82.916025612891,90.9661504221273
"1100",2022-08-13 12:00:00,68.3544674575302,82.9626951202426,91.0834104908499
"1101",2022-08-13 13:00:00,68.3986986871613,83.0067051937255,91.1939885649277
"1102",2022-08-13 14:00:00,68.4442195852205,83.0519984872944,91.3077908100756
"1103",2022-08-13 15:00:00,68.495475838999,83.102998459804,91.435931444522
"1104",2022-08-13 16:00:00,68.5556641195146,83.162885798917,91.5864021458109
"1105",2022-08-13 17:00:00,68.6256350283509,83.2325068532092,91.7613294179017
"1106",2022-08-13 18:00:00,68.7037045001413,83.3101859776406,91.9565030973777
"1107",2022-08-13 19:00:00,68.7870818817864,83.3931464723775,92.1649465514905
"1108",2022-08-13 20:00:00,68.8726138174417,83.4782507483545,92.3787763906285
"1109",2022-08-13 21:00:00,68.958144480214,83.5633537578129,92.5926030475594
"1110",2022-08-13 22:00:00,69.0426875041582,83.6474740666374,92.8039606074198
"1111",2022-08-13 23:00:00,69.1250366306885,83.7294114475351,93.0098334237457
"1112",2022-08-14 00:00:00,69.2038485677705,83.8078293249317,93.2068632664507
"1113",2022-08-14 01:00:00,69.277467855327,83.8810805160503,93.3909114853418
"1114",2022-08-14 02:00:00,69.3439660014489,83.9472461714417,93.5571568506467
"1115",2022-08-14 03:00:00,69.4016145895473,84.0046065165996,93.7012783208928
"1116",2022-08-14 04:00:00,69.4487825842101,84.0515386712891,93.8191983075497
"1117",2022-08-14 05:00:00,69.4829828182336,84.0855679041424,93.9046988926084
"1118",2022-08-14 06:00:00,69.5002021690386,84.1027011581934,93.947747269621
"1119",2022-08-14 07:00:00,69.4943004656075,84.0968289632795,93.9329930110431
"1120",2022-08-14 08:00:00,69.4588653292081,84.0615710025621,93.8444051700447
"1121",2022-08-14 09:00:00,69.3913843784579,83.9944274565656,93.6757027931691
"1122",2022-08-14 10:00:00,69.2933035663777,83.8968370485458,93.4305007629687
"1123",2022-08-14 11:00:00,69.1683904536408,83.7725485013726,93.1182179811264
"1124",2022-08-14 12:00:00,69.0211459961364,83.6260402661557,92.7501068373654
"1125",2022-08-14 13:00:00,68.85578272928,83.4615038156336,92.3366986702244
"1126",2022-08-14 14:00:00,68.6762252515398,83.2828441252821,91.887804975874
"1127",2022-08-14 15:00:00,68.4886452610268,83.0962020347217,91.4188549995914
"1128",2022-08-14 16:00:00,68.3025727607574,82.9110598969537,90.953673748918
"1129",2022-08-14 17:00:00,68.1296978904546,82.7390494010023,90.5214865731608
"1130",2022-08-14 18:00:00,67.9802938222809,82.5903923531695,90.1479764027266
"1131",2022-08-14 19:00:00,67.8589439049739,82.469649185449,89.8446016094591
"1132",2022-08-14 20:00:00,67.7615238109447,82.37271619189,89.6010513743862
"1133",2022-08-14 21:00:00,67.6786743270466,82.2902809554114,89.3939276646409
"1134",2022-08-14 22:00:00,67.6013143597059,82.2133077879074,89.2005277462891
"1135",2022-08-14 23:00:00,67.521971938348,82.1343620786563,89.0021716928945
"1136",2022-08-15 00:00:00,67.435400675928,82.0482236725483,88.7857435368443
"1137",2022-08-15 01:00:00,67.3388921871127,81.9521977261771,88.5444723148062
"1138",2022-08-15 02:00:00,67.2329686013044,81.8468037582979,88.2796633502853
"1139",2022-08-15 03:00:00,67.1201419410296,81.7345412313245,87.9975966995984
"1140",2022-08-15 04:00:00,67.0024882611246,81.617475819819,87.703462499836
"1141",2022-08-15 05:00:00,66.8811808375047,81.4967749333172,87.4001939407862
"1142",2022-08-15 06:00:00,66.75728209115,81.3734956806942,87.0904470748993
"1143",2022-08-15 07:00:00,66.6337330074824,81.250564342445,86.7815743657303
"1144",2022-08-15 08:00:00,66.517080526746,81.1344951241123,86.4899431638894
"1145",2022-08-15 09:00:00,66.4170578499104,81.0349725606608,86.2398864718003
"1146",2022-08-15 10:00:00,66.3442365311813,80.9625153485254,86.0578331749777
"1147",2022-08-15 11:00:00,66.3054829334074,80.9239555187404,85.9609491805429
"1148",2022-08-15 12:00:00,66.3003823166882,80.9188804051048,85.948197638745
"1149",2022-08-15 13:00:00,66.321715474241,80.9401068968698,86.0015305326268
"1150",2022-08-15 14:00:00,66.3593556215364,80.9775588434287,86.0956309008653
"1151",2022-08-15 15:00:00,66.4025937102278,81.0205807416766,86.2037261225938
"1152",2022-08-15 16:00:00,66.444749513482,81.0625257659146,86.3091156307293
"1153",2022-08-15 17:00:00,66.4841404075376,81.1017197054999,86.4075928658684
"1154",2022-08-15 18:00:00,66.519871124343,81.1372717687213,86.496919657882
"1155",2022-08-15 19:00:00,66.5505323055086,81.1677796439811,86.573572610796
"1156",2022-08-15 20:00:00,66.574347645297,81.1914759070706,86.633110960267
"1157",2022-08-15 21:00:00,66.5894643885709,81.2065170666281,86.6709028184518
"1158",2022-08-15 22:00:00,66.5944879833553,81.2115155434385,86.6834618054126
"1159",2022-08-15 23:00:00,66.5892130924954,81.2062670270329,86.6702745782628
"1160",2022-08-16 00:00:00,66.5733467118832,81.1904799783238,86.6306086267325
"1161",2022-08-16 01:00:00,66.5462055425026,81.1634745147901,86.5627557032808
"1162",2022-08-16 02:00:00,66.5068770711082,81.1243426857527,86.4644345247949
"1163",2022-08-16 03:00:00,66.4547733166385,81.0724994500553,86.3341751386207
"1164",2022-08-16 04:00:00,66.3901900502552,81.0082391000039,86.1727169726623
"1165",2022-08-16 05:00:00,66.3145398568162,80.9329671575321,85.9835914890648
"1166",2022-08-16 06:00:00,66.2304551231027,80.8493028474872,85.7733796547811
"1167",2022-08-16 07:00:00,66.1410977542211,80.76039226545,85.5499862325772
"1168",2022-08-16 08:00:00,66.0490310620504,80.6687859067401,85.3198195021503
"1169",2022-08-16 09:00:00,65.9557545808817,80.5759758079773,85.0866282992287
"1170",2022-08-16 10:00:00,65.8610116716322,80.4817066132741,84.8497710261049
"1171",2022-08-16 11:00:00,65.7629541986588,80.3841394276655,84.6046273436713
"1172",2022-08-16 12:00:00,65.6590256932564,80.2807305647901,84.3448060801654
"1173",2022-08-16 13:00:00,65.5473441738066,80.1696074529376,84.0656022815408
"1174",2022-08-16 14:00:00,65.4279075979667,80.0507680599768,83.7670108419411
"1175",2022-08-16 15:00:00,65.3023800701216,79.925868169771,83.4531920223285
"1176",2022-08-16 16:00:00,65.1733950775229,79.7975281021353,83.1307295408316
"1177",2022-08-16 17:00:00,65.0440609628646,79.6688406580503,82.8073942541859
"1178",2022-08-16 18:00:00,64.9178261155861,79.5432369850082,82.4918071359896
"1179",2022-08-16 19:00:00,64.7975827892602,79.423594875314,82.191198820175
"1180",2022-08-16 20:00:00,64.6850633713371,79.3116380544805,81.9099002753672
"1181",2022-08-16 21:00:00,64.581293765422,79.2083872965949,81.6504762605795
"1182",2022-08-16 22:00:00,64.4882125800393,79.1157715171391,81.4177732971227
"1183",2022-08-16 23:00:00,64.4076110259743,79.0355729708445,81.2162694119602
"1184",2022-08-17 00:00:00,64.339372617995,78.967675754905,81.0456733920118
"1185",2022-08-17 01:00:00,64.280518082946,78.9091154925313,80.8985370543894
"1186",2022-08-17 02:00:00,64.226181742779,78.8550508340651,80.7626962039719
"1187",2022-08-17 03:00:00,64.1713109262218,78.8004543715907,80.625519162579
"1188",2022-08-17 04:00:00,64.1125898664903,78.7420269171578,80.47871651325
"1189",2022-08-17 05:00:00,64.0493630967916,78.6791162813077,80.3206495890035
"1190",2022-08-17 06:00:00,63.9834218582299,78.6135047489388,80.1557964925992
"1191",2022-08-17 07:00:00,63.917984595952,78.5483946729723,79.9922033369044
"1192",2022-08-17 08:00:00,63.8563704978472,78.4870886453579,79.8381680916423
"1193",2022-08-17 09:00:00,63.8013031378264,78.4322966221372,79.7004996915903
"1194",2022-08-17 10:00:00,63.7549205193858,78.3861459167888,79.5845431454888
"1195",2022-08-17 11:00:00,63.7182534400293,78.3496621728291,79.4928754470976
"1196",2022-08-17 12:00:00,63.6913070439575,78.3228505087377,79.4255094569181
"1197",2022-08-17 13:00:00,63.6730777718933,78.3047123830338,79.3799362767577
"1198",2022-08-17 14:00:00,63.6620488795118,78.2937386351143,79.3523640458039
"1199",2022-08-17 15:00:00,63.6564703822978,78.2881880303863,79.3384178027689
"1200",2022-08-17 16:00:00,63.6543152479681,78.2860436717283,79.3330299669446
"1201",2022-08-17 17:00:00,63.6532777785868,78.2850113896939,79.3304362934915
"1202",2022-08-17 18:00:00,63.6502784938257,78.2820271013566,79.3229380815886
"1203",2022-08-17 19:00:00,63.6415803648815,78.2733724630571,79.3011927592282
"1204",2022-08-17 20:00:00,63.6234309365454,78.2553137818627,79.2558191883878
"1205",2022-08-17 21:00:00,63.5941229176038,78.2261523030157,79.1825491410338
"1206",2022-08-17 22:00:00,63.5541479604974,78.1863772206949,79.0826117482678
"1207",2022-08-17 23:00:00,63.5066220705292,78.1390889601766,78.9637970233475
"1208",2022-08-18 00:00:00,63.4572035784641,78.0899175605718,78.8402507931847
"1209",2022-08-18 01:00:00,63.4123908591105,78.045328904815,78.7282189948007
"1210",2022-08-18 02:00:00,63.3766276462546,78.0097445080233,78.6388109626608
"1211",2022-08-18 03:00:00,63.3508730131877,77.9841186481217,78.5744243799936
"1212",2022-08-18 04:00:00,63.3329657740781,77.9663009452077,78.5296562822197
"1213",2022-08-18 05:00:00,63.3192415727965,77.9526453649326,78.4953457790158
"1214",2022-08-18 06:00:00,63.3063418111371,77.9398101020815,78.4630963748672
"1215",2022-08-18 07:00:00,63.2920027169108,77.9255427033263,78.4272486393014
"1216",2022-08-18 08:00:00,63.2752240820101,77.9088479616,78.3853020520496
"1217",2022-08-18 09:00:00,63.2559582561427,77.889678464862,78.3371374873811
"1218",2022-08-18 10:00:00,63.2345003930818,77.8683278911164,78.283492829729
"1219",2022-08-18 11:00:00,63.2113034753959,77.8452469580189,78.2255005355141
"1220",2022-08-18 12:00:00,63.186889321497,77.8209548748895,78.1644651507669
"1221",2022-08-18 13:00:00,63.1616735096629,77.7958651421146,78.1014256211816
"1222",2022-08-18 14:00:00,63.1360065291609,77.7703264965151,78.0372581699265
"1223",2022-08-18 15:00:00,63.110137839014,77.7445871498189,77.9725864445593
"1224",2022-08-18 16:00:00,63.0842239716666,77.7188028518083,77.907801776191
"1225",2022-08-18 17:00:00,63.0582617387802,77.6929704300863,77.8428961939749
"1226",2022-08-18 18:00:00,63.0321790803495,77.6670181849477,77.777689547898
"1227",2022-08-18 19:00:00,63.0057925752347,77.6407636123585,77.7117232851111
"1228",2022-08-18 20:00:00,62.9788684056071,77.613974063579,77.6444128610421
"1229",2022-08-18 21:00:00,62.9514461418992,77.5866889111897,77.5758572017724
"1230",2022-08-18 22:00:00,62.9238069111273,77.5591878765717,77.5067591248426
"1231",2022-08-18 23:00:00,62.8962424680926,77.5317612557522,77.437848017256
"1232",2022-08-19 00:00:00,62.8688112667435,77.5044672104098,77.3692700138832
"1233",2022-08-19 01:00:00,62.8413486286466,77.4771418855033,77.3006134186408
"1234",2022-08-19 02:00:00,62.8136765934353,77.4496082104681,77.2314333306126
"1235",2022-08-19 03:00:00,62.7856282852127,77.4217001437866,77.1613125600561
"1236",2022-08-19 04:00:00,62.7569867739706,77.3932018401008,77.089708781951
"1237",2022-08-19 05:00:00,62.7274693953433,77.3638320483666,77.0159153353828
"1238",2022-08-19 06:00:00,62.6968153158696,77.3333312392902,76.9392801366984
"1239",2022-08-19 07:00:00,62.6647506168997,77.3014268638152,76.8591183892736
"1240",2022-08-19 08:00:00,62.6310147966412,77.2678597226579,76.7747788386273
"1241",2022-08-19 09:00:00,62.5955017161309,77.2325242075503,76.6859961373517
"1242",2022-08-19 10:00:00,62.5582723397821,77.1954809780832,76.5929226964796
"1243",2022-08-19 11:00:00,62.5193521749582,77.1567554140834,76.4956222844199
"1244",2022-08-19 12:00:00,62.47875165667,77.1163578983867,76.3941209886994
"1245",2022-08-19 13:00:00,62.4365292635305,77.0743466172128,76.2885650058505
"1246",2022-08-19 14:00:00,62.3928578653745,77.0308935760477,76.1793865104607
"1247",2022-08-19 15:00:00,62.3481223775486,76.9863817656609,76.0675477908959
"1248",2022-08-19 16:00:00,62.302905954609,76.9413914248359,75.9545067335469
"1249",2022-08-19 17:00:00,62.2579384365616,76.8966487443788,75.8420879384284
"1250",2022-08-19 18:00:00,62.2138767847786,76.8528074008547,75.7319338089708
"1251",2022-08-19 19:00:00,62.1711042782033,76.8102487568123,75.6250025425327
"1252",2022-08-19 20:00:00,62.1299599483322,76.7693101485905,75.5221417178549
"1253",2022-08-19 21:00:00,62.090700267987,76.7302467666471,75.423992516992
"1254",2022-08-19 22:00:00,62.0527764232685,76.6925125411521,75.3291829051956
"1255",2022-08-19 23:00:00,62.014927865998,76.654853226668,75.2345615120194
"1256",2022-08-20 00:00:00,61.9757592432341,76.6158804470179,75.1366399551097
"1257",2022-08-20 01:00:00,61.9341968750271,76.574525890652,75.0327340345923
"1258",2022-08-20 02:00:00,61.8898725791066,76.530423216211,74.9219232947908
"1259",2022-08-20 03:00:00,61.8431837974146,76.4839678784276,74.805201340561
