"","dates","obs","Rn_noah","obs_era","Rn_era"
"64",2021-03-05,0.0182383693754673,18.2383693754673,0.0138792879879475,13.8792879879475
"65",2021-03-06,0.0183007791638374,18.3007791638374,0.0138963060453534,13.8963060453534
"66",2021-03-07,0.0183842964470387,18.3842964470387,0.0141407530754805,14.1407530754805
"67",2021-03-08,0.0184823796153069,18.4823796153069,0.0141434846445918,14.1434846445918
"68",2021-03-09,0.0185861382633448,18.5861382633448,0.0133767435327172,13.3767435327172
"69",2021-03-10,0.0186418816447258,18.6418816447258,0.0137308817356825,13.7308817356825
"70",2021-03-11,0.0160826630890369,16.0826630890369,0.0141250938177109,14.1250938177109
"71",2021-03-12,0.0156793873757124,15.6793873757124,0.0130857275798917,13.0857275798917
"72",2021-03-13,0.0168789904564619,16.8789904564619,0.0135051049292088,13.5051049292088
"73",2021-03-14,0.0174646452069283,17.4646452069283,0.0124144582077861,12.4144582077861
"74",2021-03-15,0.0178030226379633,17.8030226379633,0.0124403620138764,12.4403620138764
"75",2021-03-16,0.0180885810405016,18.0885810405016,0.013089943677187,13.089943677187
"76",2021-03-17,0.0183125119656324,18.3125119656324,0.0134315956383944,13.4315956383944
"77",2021-03-18,0.0185223054140806,18.5223054140806,0.0129869636148214,12.9869636148214
"78",2021-03-19,0.0180886089801788,18.0886089801788,0.0106107080355287,10.6107080355287
"79",2021-03-20,0.0183434337377548,18.3434337377548,0.00994827225804329,9.94827225804329
"80",2021-03-21,0.0185997765511274,18.5997765511274,0.0109118884429336,10.9118884429336
"81",2021-03-22,0.0188356582075357,18.8356582075357,0.011544669046998,11.544669046998
"82",2021-03-23,0.0191893950104713,19.1893950104713,0.0123362187296152,12.3362187296152
"83",2021-03-24,0.0194951351732016,19.4951351732016,0.0130931464955211,13.0931464955211
"84",2021-03-25,0.019704632461071,19.704632461071,0.0136688379570842,13.6688379570842
"85",2021-03-26,0.0198611989617348,19.8611989617348,0.0140183391049504,14.0183391049504
"86",2021-03-27,0.0199969541281462,19.9969541281462,0.0142449960112572,14.2449960112572
"87",2021-03-28,0.0202501881867647,20.2501881867647,0.0148367714136839,14.8367714136839
"88",2021-03-29,0.0205147787928581,20.5147787928581,0.015625512227416,15.625512227416
"89",2021-03-30,0.0207313597202301,20.7313597202301,0.0164594519883394,16.4594519883394
"90",2021-03-31,0.0206723138689995,20.6723138689995,0.0172555912286043,17.2555912286043
"91",2021-04-01,0.0185266491025686,18.5266491025686,0.0179529152810574,17.9529152810574
"92",2021-04-02,0.0189107600599527,18.9107600599527,0.0181975588202477,18.1975588202477
"93",2021-04-03,0.0194388348609209,19.4388348609209,0.0184027291834354,18.4027291834354
"94",2021-04-04,0.0198446102440357,19.8446102440357,0.0186701007187366,18.6701007187366
"95",2021-04-05,0.0202815551310778,20.2815551310778,0.0190473105758429,19.0473105758429
"96",2021-04-06,0.0205719750374556,20.5719750374556,0.0192273985594511,19.2273985594511
"97",2021-04-07,0.0207528453320265,20.7528453320265,0.0192540008574724,19.2540008574724
"98",2021-04-08,0.0211149025708437,21.1149025708437,0.01970543153584,19.70543153584
"99",2021-04-09,0.0213006697595119,21.3006697595119,0.0195157676935196,19.5157676935196
"100",2021-04-10,0.0208861567080021,20.8861567080021,0.0180330630391836,18.0330630391836
"101",2021-04-11,0.0205648671835661,20.5648671835661,0.0125842206180096,12.5842206180096
"102",2021-04-12,0.0199442598968744,19.9442598968744,0.0128237837925553,12.8237837925553
"103",2021-04-13,0.0202503614127636,20.2503614127636,0.0139219760894775,13.9219760894775
"104",2021-04-14,0.0206938851624727,20.6938851624727,0.0148200448602438,14.8200448602438
"105",2021-04-15,0.021155146881938,21.155146881938,0.0155716799199581,15.5716799199581
"106",2021-04-16,0.0215405393391848,21.5405393391848,0.0162072796374559,16.2072796374559
"107",2021-04-17,0.0218351986259222,21.8351986259222,0.0167186632752419,16.7186632752419
"108",2021-04-18,0.022147610783577,22.147610783577,0.017268568277359,17.268568277359
"109",2021-04-19,0.0223865322768688,22.3865322768688,0.01789490878582,17.89490878582
"110",2021-04-20,0.0225638877600431,22.5638877600431,0.0181557070463896,18.1557070463896
"111",2021-04-21,0.022774625569582,22.774625569582,0.0182155277580023,18.2155277580023
"112",2021-04-22,0.0221420358866453,22.1420358866453,0.0181693714112043,18.1693714112043
"113",2021-04-23,0.0214679408818483,21.4679408818483,0.0186237283051014,18.6237283051014
"114",2021-04-24,0.0220638532191515,22.0638532191515,0.0193804483860731,19.3804483860731
"115",2021-04-25,0.0195828843861818,19.5828843861818,0.0200887769460678,20.0887769460678
"116",2021-04-26,0.0176227204501629,17.6227204501629,0.0200882963836193,20.0882963836193
"117",2021-04-27,0.0158262718468904,15.8262718468904,0.0192892029881477,19.2892029881477
"118",2021-04-28,0.0173238962888718,17.3238962888718,0.0186853613704443,18.6853613704443
"119",2021-04-29,0.0183301661163568,18.3301661163568,0.0174593962728977,17.4593962728977
"120",2021-04-30,0.0188475418835878,18.8475418835878,0.0164502020925283,16.4502020925283
"121",2021-05-01,0.0192731395363808,19.2731395363808,0.0159959811717272,15.9959811717272
"122",2021-05-02,0.019726974889636,19.726974889636,0.0160911791026592,16.0911791026592
"123",2021-05-03,0.0201611295342445,20.1611295342445,0.0166828911751509,16.6828911751509
